< discourse , 22.txt >
< drew , 7.txt >
< death , 19.txt >
< don't , 15.txt >
< data , 25.txt >
< did , 2.txt >
< data , 25.txt >
< direction , 2.txt >
< downpour , 2.txt >
< do , 15.txt >
< day , 10.txt >
< dig , 1.txt >
< do , 7.txt >
< do , 15.txt >
< discussion , 25.txt >
< dont , 1.txt >
< dying , 19.txt >
< days , 10.txt >
< droplets , 2.txt >
< dish , 1.txt >
< down , 1.txt >
< days , 19.txt >
< days , 7.txt >
< dark , 7.txt >
< doing , 7.txt >
< disguise , 19.txt >
< do , 10.txt >
< do , 25.txt >
< dont , 1.txt >
< didn't , 15.txt >
< dim , 1.txt >
< didn't , 15.txt >
< different , 10.txt >
< do , 10.txt >
< deliver , 7.txt >
< denied , 2.txt >
< deduction , 25.txt >
< during , 2.txt >
< day , 2.txt >
< didn't , 15.txt >
< death , 15.txt >
< does , 10.txt >
< deduction , 25.txt >
< discuss , 19.txt >
< doubts , 19.txt >
< do , 19.txt >
< direction , 2.txt >
< does , 25.txt >
< delusion , 25.txt >
< demand , 25.txt >
< dropped , 15.txt >
< didn't , 15.txt >
< determination , 25.txt >
< did , 2.txt >
< dirty , 7.txt >
< did , 15.txt >
< deep , 15.txt >
< deduction , 25.txt >
< death , 15.txt >
< down , 2.txt >
< do , 25.txt >
< death , 15.txt >
< dozen , 1.txt >
< district , 1.txt >
< districts , 2.txt >
< dead , 19.txt >
< do , 10.txt >
< disturbing , 1.txt >
< dinner , 7.txt >
< deserved , 15.txt >
< deeds , 19.txt >
< do , 7.txt >
< doubt , 15.txt >
< devils , 7.txt >
< doubt , 15.txt >
< droplets , 2.txt >
< doubt , 15.txt >
< don , 19.txt >
< dr , 10.txt >
< diary , 10.txt >
< defendant's , 15.txt >
< does , 19.txt >
< doubt , 15.txt >
< don , 19.txt >
< determined , 25.txt >
< don , 19.txt >
< determined , 25.txt >
< down , 2.txt >
< do , 15.txt >
< done , 10.txt >
< dressed , 2.txt >
< didnt , 1.txt >
< day , 7.txt >
< daughter , 7.txt >
< desire , 7.txt >
< describe , 25.txt >
< do , 19.txt >
< difficult , 7.txt >
< dont , 1.txt >
< does , 25.txt >
< door , 7.txt >
< difficulty , 19.txt >
< do , 15.txt >
< debilitating , 2.txt >
< dive , 1.txt >
< does , 19.txt >
< days , 19.txt >
< died , 2.txt >
< droops , 2.txt >
< dragged , 1.txt >
< down , 10.txt >

< disadvantage , 1.txt >
< do , 25.txt >
< does , 2.txt >
< didn't , 15.txt >
< discharged , 19.txt >
< drinking , 1.txt >
< doctor , 19.txt >
< dont , 1.txt >
< do , 10.txt >
< doesn't , 15.txt >
< day , 7.txt >
< day , 19.txt >
< did , 10.txt >
< day , 7.txt >
< do , 2.txt >
< did , 15.txt >
< decoyed , 10.txt >
< determination , 25.txt >
< day , 7.txt >
< don , 19.txt >
< did , 10.txt >
< deal , 15.txt >
< described , 10.txt >
< day , 7.txt >
< do , 10.txt >
< day , 15.txt >
< degree , 1.txt >
< dangerously , 19.txt >
< don't , 15.txt >
< do , 1.txt >
< did , 1.txt >
< did , 10.txt >
< down , 2.txt >
< did , 1.txt >
< does , 15.txt >
< do , 1.txt >
< directly , 10.txt >
< do , 10.txt >
< distribution , 19.txt >
< days , 10.txt >
< doctor , 19.txt >
< does , 10.txt >
< do , 7.txt >
< desperate , 7.txt >
< deed , 7.txt >
< do , 25.txt >
< door , 19.txt >
< despair , 10.txt >
< don't , 15.txt >
< directly , 2.txt >
< do , 10.txt >
< days , 15.txt >
< diagonal , 2.txt >
< down , 2.txt >
< data , 10.txt >
< distance , 2.txt >
< drop , 1.txt >
< do , 10.txt >
< don't , 15.txt >
< droplets , 2.txt >
< deeper , 2.txt >
< died , 10.txt >
< didn't , 2.txt >
< drunk , 1.txt >
< doctor , 19.txt >
< die , 1.txt >
< down , 10.txt >
< doing , 2.txt >
< district , 1.txt >
< do , 10.txt >
< do , 15.txt >
< decide , 1.txt >
< daily , 10.txt >
< do , 7.txt >
< do , 10.txt >
< doubt , 15.txt >
< dishing , 1.txt >
< did , 19.txt >
< daughter , 7.txt >
< deserved , 19.txt >
< does , 25.txt >
< dubose , 15.txt >
< disappeared , 19.txt >
< days , 19.txt >
< documents , 19.txt >
< doubtful , 2.txt >
< deserve , 15.txt >
< down , 19.txt >
< day , 10.txt >
< day , 2.txt >
< deciding , 19.txt >
< deas , 15.txt >
< decide , 15.txt >
< damages , 15.txt >
< dead , 1.txt >
< do , 10.txt >
< during , 1.txt >
< daybreak , 7.txt >
< denied , 25.txt >
< dont , 1.txt >
< doesn't , 15.txt >
< do , 2.txt >
< dark , 1.txt >
< distorted , 1.txt >
< down , 1.txt >
< down , 7.txt >
< dead , 1.txt >
< dance , 2.txt >
< developed , 19.txt >
< daughter , 7.txt >
< direction , 2.txt >
< declare , 15.txt >
< died , 1.txt >
< don't , 15.txt >
< dead , 2.txt >
txt >
< do , 15.txt >
< done , 10.txt >
< dragging , 2.txt >
< didn't , 15.txt >
< discovered , 10.txt >
< dresses , 19.txt >
< deeply , 7.txt >
< do , 2.txt >
< during , 7.txt >
< deaths , 1.txt >
< dangerous , 19.txt >
< deep , 2.txt >
< desire , 2.txt >
< did , 25.txt >
< did , 7.txt >
< dead , 2.txt >
< didnt , 1.txt >
< day , 10.txt >
< dream , 7.txt >
< dead , 2.txt >
< day , 10.txt >
< dying , 2.txt >
< do , 10.txt >
< dead , 2.txt >
< do , 1.txt >
< down , 15.txt >
< death , 10.txt >
< do , 10.txt >
< didnt , 1.txt >
< documents , 19.txt >
< district , 1.txt >
< day , 19.txt >
< dearly , 7.txt >
< didn't , 15.txt >
< die , 7.txt >
< dont , 1.txt >
< descending , 10.txt >
< drink , 10.txt >
< demonstrate , 25.txt >
< depths , 19.txt >
< didn't , 15.txt >
< didn't , 15.txt >
< die , 2.txt >
< dry , 10.txt >
< down , 1.txt >
< drag , 2.txt >
< day , 10.txt >
< describe , 10.txt >
< deck , 10.txt >
< demonstrate , 25.txt >
< did , 19.txt >
< down , 10.txt >
< dead , 10.txt >
< didnt , 1.txt >
< deliberately , 19.txt >
< do , 10.txt >
< descended , 19.txt >
< demonstrating , 25.txt >
< dozed , 1.txt >
< drawers , 19.txt >
< dressed , 7.txt >
< decided , 2.txt >
< determines , 25.txt >
< down , 19.txt >
< down , 1.txt >
< dynasties , 10.txt >
< die , 10.txt >
< dog , 10.txt >
< do , 7.txt >
< deal , 7.txt >
< difference , 15.txt >
< death , 19.txt >
< die , 10.txt >
< death , 19.txt >
< difference , 15.txt >
< determinations , 25.txt >
< do , 1.txt >
< disturbed , 15.txt >
< dressed , 7.txt >
< die , 10.txt >
< dont , 1.txt >
< droned , 15.txt >
< different , 25.txt >
< double , 15.txt >
< determinations , 25.txt >
< dead , 10.txt >
< doing , 19.txt >
< decided , 15.txt >
< door , 19.txt >
< drawing , 25.txt >
< dim , 10.txt >
< dark , 19.txt >
< deadly , 2.txt >
< dot , 19.txt >
< dressed , 7.txt >
< do , 10.txt >

< different , 25.txt >
< down , 2.txt >

< done , 7.txt >
< dawn , 19.txt >
< depressing , 1.txt >
< distant , 15.txt >
< disastrous , 15.txt >
< dry , 1.txt >
< demonstrated , 25.txt >
< down , 7.txt >
< done , 15.txt >
< daily , 1.txt >
< dinner , 15.txt >
< door , 19.txt >
< day , 7.txt >
< during , 1.txt >
< drawing , 2.txt >
< drive , 15.txt >
< downpour , 1.txt >
< drippings , 1.txt >
< declaration , 15.txt >
< drunk , 19.txt >
< dome , 7.txt >
< diminishes , 2.txt >
< does , 2.txt >
< dry , 19.txt >
< days , 19.txt >
< defined , 10.txt >
< doubt , 15.txt >
< diamonds , 7.txt >
< divinity , 25.txt >
< day , 7.txt >
< dark , 19.txt >
< doing , 2.txt >
< do , 15.txt >
< don't , 15.txt >
< drifted , 19.txt >
< does , 10.txt >
< dressed , 7.txt >
< district , 1.txt >
< drinking , 15.txt >
< down , 19.txt >
< descending , 19.txt >
< demonstrated , 25.txt >
< doubted , 1.txt >
< do , 10.txt >
< drag , 2.txt >
< down , 15.txt >
< driver , 19.txt >
< dough , 19.txt >
< daily , 1.txt >
< days , 19.txt >
< displeased , 7.txt >
< different , 15.txt >
< determination , 25.txt >
< do , 2.txt >
< do , 10.txt >
< discussion , 25.txt >
< damaged , 2.txt >
< did , 1.txt >
< despairing , 10.txt >
< danced , 7.txt >
< doesn't , 2.txt >
< day , 7.txt >
< drunk , 1.txt >
< dont , 1.txt >
< didn't , 15.txt >
< dangerous , 2.txt >
< diary , 10.txt >
< diamonds , 7.txt >
< do , 25.txt >
< dont , 1.txt >
< dear , 15.txt >
< during , 10.txt >
< don't , 15.txt >
< design , 7.txt >
< dr , 10.txt >
< division , 25.txt >
< down , 19.txt >
< didn't , 2.txt >
< doesnt , 1.txt >
< dirt , 19.txt >
< did , 10.txt >
< don't , 15.txt >
< degrees , 2.txt >
< drag , 2.txt >
< done , 7.txt >
< double , 15.txt >
< discovery , 25.txt >
< deluding , 25.txt >
< detoxify , 2.txt >
< death , 10.txt >
< dangerous , 25.txt >
< desist , 25.txt >
< do , 10.txt >
< discovered , 25.txt >
< district , 1.txt >
< discomfort , 1.txt >
< doubt , 10.txt >
< down , 1.txt >
< don , 19.txt >
< don't , 15.txt >
< discovered , 7.txt >
< down , 2.txt >

< dare , 10.txt >
< does , 10.txt >
< do , 1.txt >
< door , 15.txt >
< don , 19.txt >
< day , 7.txt >
< dug , 15.txt >
< divide , 1.txt >
< down , 19.txt >
< dresser , 15.txt >
< dread , 10.txt >
< draws , 25.txt >
< dread , 10.txt >
< down , 15.txt >
< direct , 7.txt >
< dabs , 1.txt >
< don't , 2.txt >
< deal , 2.txt >
< dr , 10.txt >
< dynamical , 25.txt >
< does , 19.txt >
< determined , 7.txt >
< doctor , 19.txt >
< deepest , 7.txt >
< don't , 2.txt >
< days , 7.txt >
< doctor , 19.txt >
< dozen , 7.txt >

< data , 25.txt >
< do , 1.txt >
< death , 2.txt >
< days , 2.txt >
< didn't , 15.txt >
< did , 2.txt >
< don't , 15.txt >
< days , 1.txt >
< do , 10.txt >
< desire , 25.txt >
< distance , 19.txt >
< day , 1.txt >
< doesn't , 15.txt >
< duties , 19.txt >
< dr , 10.txt >
< don't , 15.txt >
< direction , 19.txt >
< droplets , 2.txt >
< damaged , 2.txt >
< dropped , 2.txt >
< dullest , 25.txt >
< days , 1.txt >
< does , 25.txt >
< do , 10.txt >
< digging , 19.txt >
< days , 10.txt >
< do , 25.txt >
< days , 19.txt >
< do , 1.txt >
< determine , 25.txt >
< direction , 10.txt >
< dump , 15.txt >
< down , 7.txt >
< down , 15.txt >
< dives , 2.txt >
< don't , 15.txt >
< distinguish , 25.txt >
< destroyed , 1.txt >
< don't , 15.txt >
< dizzy , 2.txt >
< despise , 15.txt >
< drowned , 2.txt >
< didn't , 15.txt >
< drugs , 1.txt >
< don't , 2.txt >
< do , 2.txt >
< doors , 19.txt >
< down , 7.txt >
< days , 1.txt >
< dangerous , 10.txt >
< days , 19.txt >
< down , 2.txt >
< downpour , 1.txt >
< does , 15.txt >
< different , 15.txt >
< direction , 19.txt >
< does , 2.txt >
< days , 10.txt >
< days , 19.txt >
< drum , 19.txt >
< don't , 2.txt >
< dime , 15.txt >
< don't , 15.txt >
< diminish , 1.txt >
< dipped , 10.txt >
< dark , 10.txt >
< don't , 2.txt >
< did , 15.txt >
< didn't , 2.txt >
< daughter , 7.txt >
< demanded , 7.txt >
< during , 2.txt >
< doesn't , 15.txt >
< deeply , 7.txt >
< daughter , 7.txt >
< down , 2.txt >

< days , 7.txt >
< data , 25.txt >
< death , 7.txt >
< dark , 10.txt >
< drivers , 19.txt >
< darkness , 10.txt >
< days , 7.txt >
< didnt , 1.txt >
< down , 7.txt >
< do , 2.txt >
< degree , 25.txt >
< don't , 15.txt >
< doing , 7.txt >
< data , 25.txt >
< do , 15.txt >
< disbelief , 1.txt >
< don't , 2.txt >
< different , 15.txt >
< don't , 2.txt >
< difficulty , 10.txt >
< dark , 10.txt >
< doors , 19.txt >
< dimensions , 25.txt >
< door , 10.txt >
< daddy , 15.txt >
< down , 7.txt >
< dear , 7.txt >
xt >
< drew , 10.txt >
< door , 10.txt >
< declines , 15.txt >
< down , 19.txt >
< dart , 2.txt >
< door , 19.txt >
< depended , 19.txt >
< done , 7.txt >
< daytime , 10.txt >
< down , 1.txt >
< day , 7.txt >
< down , 2.txt >
< despise , 15.txt >
< days , 10.txt >
< dared , 7.txt >
< drink , 1.txt >
< doze , 19.txt >
 >
< down , 19.txt >
< dressing , 7.txt >
< dump , 1.txt >
< dominance , 10.txt >
< don't , 2.txt >
< discolored , 10.txt >
< dust , 10.txt >
< defend , 1.txt >
< door , 15.txt >
< do , 2.txt >
< down , 2.txt >
< doctor , 19.txt >
< dainty , 15.txt >
< did , 15.txt >
< down , 19.txt >
< death , 2.txt >
< dill , 15.txt >
< drifted , 19.txt >
< door , 19.txt >
< discovered , 15.txt >
< dropped , 10.txt >
< dill , 15.txt >
< dont , 1.txt >
< disappears , 25.txt >
< do , 10.txt >
< divided , 15.txt >
< draw , 2.txt >
< determination , 25.txt >
< didnt , 1.txt >
< dead , 10.txt >
< dying , 1.txt >
< did , 1.txt >
< doubt , 7.txt >
< distress , 15.txt >
< downward , 10.txt >
< door , 7.txt >
< drunk , 15.txt >
< disabled , 2.txt >
< dress , 7.txt >
< dont , 1.txt >
< didn't , 15.txt >
< doctors , 10.txt >
< diningroom , 15.txt >
< dig , 1.txt >
< dangers , 10.txt >
< do , 1.txt >
< drew , 10.txt >
< defenseless , 2.txt >
< dispelled , 19.txt >
< do , 2.txt >
< door , 10.txt >
< down , 10.txt >
< draw , 25.txt >
< down , 19.txt >
< distance , 1.txt >
< do , 7.txt >
< dress , 15.txt >
< down , 10.txt >
< determined , 25.txt >
< do , 25.txt >
< does , 2.txt >
< dress , 15.txt >
< dress , 7.txt >
< do , 19.txt >
< day , 15.txt >
 >
< decided , 15.txt >
< drew , 10.txt >
< district , 2.txt >
< doorway , 15.txt >
< dead , 7.txt >
< drawn , 25.txt >
< drops , 2.txt >
< drift , 1.txt >
< door , 15.txt >

t >
< decide , 1.txt >
< don , 19.txt >
< draw , 25.txt >
< dewberry , 15.txt >
< determined , 25.txt >
< distance , 1.txt >
< drink , 7.txt >
< do , 19.txt >
< do , 10.txt >
< drinking , 7.txt >
< don't , 15.txt >
< days , 15.txt >
< drink , 7.txt >
< dog , 19.txt >
< don't , 15.txt >
< drop , 15.txt >
< down , 15.txt >
< drained , 7.txt >
< do , 25.txt >
< down , 15.txt >
< dregs , 7.txt >
< door , 7.txt >
< door , 15.txt >
< delighted , 19.txt >
< done , 15.txt >
< door , 15.txt >
< didn't , 15.txt >
< deep , 2.txt >
< door , 10.txt >
< don't , 15.txt >
< do , 7.txt >
< down , 19.txt >
< door , 10.txt >
< dead , 7.txt >
< doing , 1.txt >
< deadly , 2.txt >
< distance , 19.txt >
< damage , 2.txt >
< doubt , 25.txt >
< down , 1.txt >
< done , 7.txt >
< didnt , 1.txt >
< did , 19.txt >
< didnt , 1.txt >
< duplicates , 10.txt >
< doesn , 19.txt >
< difficult , 10.txt >
< dead , 2.txt >
< daughter , 7.txt >
< drink , 2.txt >
< dont , 1.txt >
< definition , 25.txt >
< determine , 25.txt >
< desire , 15.txt >
< dark , 10.txt >
< dead , 7.txt >
< doesnt , 1.txt >
< days' , 7.txt >
< do , 2.txt >
< distant , 10.txt >
< die , 1.txt >
< dies , 2.txt >
< definition , 25.txt >
< drawn , 25.txt >
< don , 19.txt >
< don't , 2.txt >
< death , 7.txt >
< definitely , 1.txt >
< dressed , 15.txt >
< dreary , 10.txt >
< dont , 1.txt >
< don't , 2.txt >
< dagger , 7.txt >
< deceive , 25.txt >
< dress , 15.txt >
< do , 7.txt >
< didnt , 1.txt >
< dying , 2.txt >
< dark , 10.txt >
< death , 7.txt >
< down , 2.txt >
< dont , 1.txt >
< demonstrated , 25.txt >
< dark , 10.txt >
< down , 15.txt >
< distinctly , 1.txt >
< down , 1.txt >
< discovering , 19.txt >
< dont , 1.txt >
< deep , 2.txt >
< do , 1.txt >
< dim , 10.txt >
< do , 1.txt >
.txt >
< down , 1.txt >
< desired , 7.txt >
< disappeared , 10.txt >
< don't , 15.txt >
< dead , 1.txt >
< done , 7.txt >
< dabbles , 2.txt >
< decided , 15.txt >
< down , 7.txt >
< do , 10.txt >
< discovery , 7.txt >
< day , 19.txt >
< dresses , 15.txt >
< down , 19.txt >
< duress , 15.txt >
< distance , 10.txt >
< detained , 19.txt >
< doctrine , 25.txt >
< day , 1.txt >
< dig , 19.txt >
< dappled , 2.txt >
< diverted , 19.txt >
< decide , 10.txt >
< devout , 15.txt >
< do , 10.txt >
< did , 15.txt >
< dome , 7.txt >
< during , 10.txt >
< does , 25.txt >
< determine , 25.txt >
< drops , 2.txt >
< decided , 10.txt >
< different , 25.txt >
< drops , 2.txt >
< done , 7.txt >
< different , 19.txt >
< direction , 19.txt >
< darkness , 15.txt >
< down , 19.txt >
< dome , 7.txt >
< disappearing , 19.txt >
< deserve , 7.txt >
< dead , 1.txt >
< does , 7.txt >
< dry , 2.txt >
< did , 2.txt >
< destroyed , 7.txt >
< don't , 2.txt >
< didnt , 1.txt >
< disguised , 7.txt >
< determined , 25.txt >
< determinable , 25.txt >
< deadly , 1.txt >
< difficult , 19.txt >
< drove , 10.txt >
< droplets , 2.txt >
< dont , 1.txt >
< disappeared , 7.txt >
< dagger , 7.txt >
< damaged , 2.txt >
< done , 7.txt >
< don't , 2.txt >
< district , 1.txt >
< deceived , 7.txt >
< doing , 15.txt >
< died , 7.txt >
< drop , 1.txt >
< did , 10.txt >
< desire , 10.txt >
< district , 1.txt >
< different , 19.txt >
< distinctly , 10.txt >
< day , 19.txt >
< drinking , 2.txt >
< duty , 7.txt >
< door , 19.txt >
< do , 15.txt >
< dawn , 2.txt >
< determine , 25.txt >
< dead , 10.txt >
< dead , 10.txt >
< don't , 2.txt >
< difficult , 25.txt >
< darky's , 15.txt >
< do , 2.txt >
< down , 2.txt >

< drifts , 2.txt >
< done , 7.txt >
< difference , 2.txt >
< day , 2.txt >
< day , 7.txt >
< damp , 1.txt >
< devote , 7.txt >
< duty , 7.txt >
< distraction , 7.txt >
< die , 2.txt >
< don't , 2.txt >

< different , 15.txt >
< doesnt , 1.txt >
< discovered , 19.txt >
< do , 2.txt >
< dissatisfied , 15.txt >
< down , 15.txt >
< designate , 25.txt >
< day , 15.txt >
< do , 2.txt >
< dead , 10.txt >
< distinguishing , 25.txt >
< disguised , 7.txt >
< delicate , 10.txt >
< distracting , 15.txt >
< darky , 15.txt >
< discipline , 19.txt >
< down , 15.txt >
< distinction , 25.txt >
< day , 15.txt >
< dont , 1.txt >
< do , 25.txt >
< dead , 10.txt >
< do , 25.txt >
< did , 15.txt >
< defend , 1.txt >
< do , 25.txt >
< doesnt , 1.txt >
< difficulties , 19.txt >
< day , 1.txt >
< do , 19.txt >
< dawns , 1.txt >
< during , 15.txt >
< day , 15.txt >
< do , 10.txt >
< deserved , 7.txt >
< done , 10.txt >
< decide , 2.txt >
< disappearing , 1.txt >
< dead , 10.txt >
< disappeared , 1.txt >
< did , 10.txt >
< drunk , 2.txt >
< discussions , 19.txt >
< dead , 10.txt >
< devout , 15.txt >
< dinner , 19.txt >
< determinate , 25.txt >
< damage , 1.txt >
< different , 10.txt >
< down , 2.txt >
< dual , 10.txt >
< dreaded , 19.txt >
< drafts , 19.txt >
< deserve , 7.txt >
< dark , 2.txt >
< doubt , 1.txt >
< do , 10.txt >
< did , 19.txt >
< draft , 19.txt >
< dropped , 1.txt >
< doesn't , 15.txt >
< dies , 10.txt >
< differ , 10.txt >
< drop , 15.txt >
< discussion , 19.txt >
< doubly , 1.txt >
< doctor , 19.txt >
< does , 25.txt >
< designate , 10.txt >
< don't , 15.txt >
< doubtfully , 2.txt >
< down , 15.txt >
< decomposing , 2.txt >
< doctrine , 25.txt >
< doctrine , 25.txt >
< dead , 10.txt >
< destination , 1.txt >
< dainties , 15.txt >
< distress , 2.txt >
< dragging , 1.txt >
< delivered , 7.txt >
< dawn , 10.txt >
< did , 19.txt >
< den , 1.txt >
< dead , 10.txt >
< doing , 15.txt >
< dressed , 7.txt >
< doing , 15.txt >
< determine , 25.txt >
< down , 2.txt >
< did , 15.txt >
< do , 10.txt >
< did , 15.txt >
< don't , 2.txt >
< dinner , 1.txt >
< do , 15.txt >
< do , 10.txt >
< don't , 15.txt >
< days , 1.txt >
< do , 2.txt >
< don , 19.txt >
< day , 7.txt >
15.txt >
< differ , 19.txt >
< day , 15.txt >
< do , 19.txt >
< drops , 1.txt >
< different , 19.txt >
< decided , 19.txt >
< depression's , 15.txt >
< dream , 19.txt >
< dollar , 15.txt >
< dream , 19.txt >
< day , 7.txt >
< dead , 1.txt >
< doesn't , 15.txt >
< down , 15.txt >
< does , 15.txt >
< dont , 1.txt >
< do , 7.txt >
< disdainful , 2.txt >
< down , 19.txt >
< different , 25.txt >
< don , 19.txt >
< dear , 19.txt >
< did , 10.txt >
< don , 19.txt >
< do , 10.txt >
< drove , 1.txt >
< distraction , 1.txt >
